Date,Mean_30D,Std_30D
2012-12-26,-0.0004448973105208896,0.004086128099997045
2012-12-27,-0.00043188671462866314,0.004091411080873607
2012-12-28,-0.0007533891494065344,0.0038082308222648427
2012-12-31,-0.0010303836495562234,0.0034772078693550658
2013-01-02,-0.0009353192225579327,0.003351630856985389
2013-01-03,-0.0010511124704372834,0.003305090584980773
2013-01-04,-0.0011108352274184817,0.0033299566068801063
2013-01-07,-0.0011772940990275656,0.0034115022423909787
2013-01-08,-0.0011435013613650998,0.0034350106039994863
2013-01-09,-0.0013566594658911807,0.0033542434436629265
2013-01-10,-0.00121186603820952,0.0034936045665100363
2013-01-11,-0.001154746411793189,0.0034665059800274697
2013-01-14,-0.000713060776022422,0.0035306432330206284
2013-01-15,-0.0008897688501371323,0.0034292322053521974
2013-01-16,-0.0008041783466962535,0.003368154869170356
2013-01-17,-0.0008599256969198928,0.003398971922542868
2013-01-18,-0.00099490011544915,0.003405092432125941
2013-01-22,-0.000994454169609844,0.0034050528688605803
2013-01-23,-0.001128122799823326,0.003415266978035916
2013-01-24,-0.0010219889754193132,0.0033735629735919927
2013-01-25,-0.0013293286139727603,0.0035189175693705237
2013-01-28,-0.001193636019117683,0.0035801716575704114
2013-01-29,-0.0011550343405780162,0.0035444206313102766
2013-01-30,-0.0012457188577627931,0.0034155459058049596
2013-01-31,-0.0014087040753443382,0.003463706675827516
2013-02-01,-0.0012815470200515458,0.0033447769295992706
2013-02-04,-0.001042476561652827,0.003160463706558642
2013-02-05,-0.001157080376814725,0.0031258249059135912
2013-02-06,-0.0013002828489113527,0.0030788831188411645
2013-02-07,-0.0011293416761865049,0.003251742510958308
2013-02-08,-0.0015591095712906599,0.0032959092907362247
2013-02-11,-0.0014916078777891173,0.0033775177083780667
2013-02-12,-0.0014497488623960574,0.0033781129961862706
2013-02-13,-0.0015332024257708713,0.0033933865271432127
2013-02-14,-0.0013845204531699581,0.0033830461134198046
2013-02-15,-0.0014757197179809493,0.003421171373675151
2013-02-19,-0.001446296150674448,0.0034086063071336256
2013-02-20,-0.0011019448712876183,0.0034398561534746738
2013-02-21,-0.0010774633686448797,0.003462644483892555
2013-02-22,-0.0011048122818806821,0.003483199389632616
2013-02-25,-0.001189251110704825,0.003382596868110135
2013-02-26,-0.0010278023821301404,0.0034610707306070325
2013-02-27,-0.001416376989019312,0.003272924211264622
2013-02-28,-0.0014697927896928985,0.0032877421547570225
2013-03-01,-0.0015016937928318602,0.003296767121333506
2013-03-04,-0.0013858156753518245,0.003286044371111984
2013-03-05,-0.0014350516749092998,0.003323484698179935
2013-03-06,-0.0014525496524084882,0.0033240221006435667
2013-03-07,-0.0013183416190924219,0.003327376484328644
2013-03-08,-0.0016228726462957485,0.0036755434612568165
2013-03-11,-0.0013045165304629523,0.0035735721383536633
2013-03-12,-0.001579332214707943,0.003601899373971289
2013-03-13,-0.0015392484179876833,0.00358315449967509
2013-03-14,-0.001680923916305783,0.0035127240893336868
2013-03-15,-0.001504819190940088,0.003485648916014816
2013-03-18,-0.0012600396449561101,0.0036654262888732056
2013-03-19,-0.0013857798105662044,0.003685358278204838
2013-03-20,-0.0015462987781593163,0.0038112722602963735
2013-03-21,-0.001334203350042654,0.00393744722685345
2013-03-22,-0.0013674692234724255,0.003890891571433139
2013-03-25,-0.0013091260524948352,0.0037982288761010913
2013-03-26,-0.0014204102017431241,0.0037036305438565807
2013-03-27,-0.0013793301016460891,0.00371759959408092
2013-03-28,-0.0012675014276466172,0.003706959624876501
2013-04-01,-0.0009805528865802567,0.004157757760610866
2013-04-02,-0.0006446547234543363,0.004295718378961569
2013-04-03,-0.0002728610544727163,0.004607307311168682
2013-04-04,-0.0005957079172543793,0.004623001969870461
2013-04-05,-0.0005826234050867565,0.004632269519253233
2013-04-08,-0.00044622089805734,0.004587454439796653
2013-04-09,-0.000695674102590151,0.004678289159401293
2013-04-10,-0.0008811566951046564,0.004640106224739797
2013-04-11,-0.0007524665190278834,0.004561178305831351
2013-04-12,-0.0006242459553146525,0.00454625549954404
2013-04-15,-3.6557180159854655e-05,0.005320310865168179
2013-04-16,-0.0005484873514031013,0.006010753912057588
2013-04-17,-6.380753155266113e-05,0.006255847274034674
2013-04-18,7.522677799849202e-05,0.0062621633495981025
2013-04-19,-9.22858483311024e-05,0.006311670927790006
2013-04-22,0.00013968334093039287,0.006061387078724567
2013-04-23,-0.0001516308699902898,0.006168544541032364
2013-04-24,-0.00035517420219042156,0.006459390928474824
2013-04-25,-0.0003540469033002878,0.006458991829530929
2013-04-26,-0.00016076147520447393,0.006493769412947678
2013-04-29,-0.00012284545970911998,0.00650125004689816
2013-04-30,-0.0003310006060566445,0.006436928525892822
2013-05-01,3.693040501215698e-05,0.006547951977018076
2013-05-02,0.00023159563365145278,0.006425940075499457
2013-05-03,-6.379552586444672e-05,0.0064518317569162145
2013-05-06,-0.0005329331555254428,0.00669497142220215
2013-05-07,-0.00038276297484191496,0.006609611021084022
2013-05-08,-0.0002807960300192906,0.006640014704366529
2013-05-09,-0.00029584173833341885,0.006638845673752277
2013-05-10,-0.0002478498149456147,0.006646351866889834
2013-05-13,-0.0004482815550992059,0.006440588039822198
2013-05-14,-0.0006734483164290012,0.00632794450085586
2013-05-15,-0.0010515065347683557,0.0060810995000806995
2013-05-16,-0.0007275304246145549,0.006095153243074242
2013-05-17,-0.0010125047006993904,0.006125503598074557
2013-05-20,-0.0011254762331124018,0.006136141323165976
2013-05-21,-0.0008344819677044591,0.00610670385429074
2013-05-22,-0.0006213018166325218,0.0061528300290700985
2013-05-23,-0.0006639675457010562,0.006164378536955124
2013-05-24,-0.0006402204540207577,0.006171272730110246
2013-05-28,-0.0012263949292171301,0.005450530299244275
2013-05-29,-0.0007177772241353316,0.004753764287371322
2013-05-30,-0.0012309504129728375,0.00437714349105716
2013-05-31,-0.0013700199049371347,0.0043248839147046175
2013-06-03,-0.0011060853961740965,0.004380069591959849
2013-06-04,-0.0008673194269112283,0.0044704329141049244
2013-06-05,-0.0006127718409554626,0.004351527892229659
2013-06-06,-0.00024525002438237077,0.0037825889896202394
2013-06-07,-0.00023978513048389106,0.0037792639964069875
2013-06-10,-0.000405577856341723,0.003705751611941618
2013-06-11,-0.00034764699018217476,0.003752543578024144
2013-06-12,-0.00026938327873486103,0.0037539583318223616
2013-06-13,-0.0006328063970473854,0.0035197686371741007
2013-06-14,-0.0006334198483336846,0.003519814106722036
2013-06-17,-0.0004082174506261795,0.0034534184428405136
2013-06-18,-7.797155851122506e-05,0.0028661251532312425
2013-06-19,-2.0161527308238763e-05,0.0028463523097814318
2013-06-20,-0.00018705310179325808,0.00280311343412613
2013-06-21,-0.00012035223784502928,0.002831009316887081
2013-06-24,-7.668302956989059e-05,0.002865993126297622
2013-06-25,-0.0003364682725686491,0.00291721351468993
2013-06-26,-0.00023500934165887795,0.002951431268892475
2013-06-27,-0.00034001852411185606,0.0030918161355392125
2013-06-28,-0.0005003440625383105,0.0029691857475009228
2013-07-01,-0.00041165550363313116,0.002843309072323645
2013-07-02,-0.0002715758380374541,0.0027981620876278575
2013-07-03,-0.00031978013046531637,0.002755802455566338
2013-07-05,-0.0005922479689714674,0.0027434083980267805
2013-07-08,-0.00047097878831787825,0.0027184471759369214
2013-07-09,-0.0005319670833221027,0.0026946306196303747
2013-07-10,-0.0005139874377978544,0.0026806061969491674
2013-07-11,-0.00044327984059534993,0.0027196122829334563
2013-07-12,-0.0002290236246447419,0.0025615542799670423
2013-07-15,-0.00030542447321405447,0.0026430942670751865
2013-07-16,-0.00040266967817101097,0.0025463207231186252
2013-07-17,-0.0005809827246587324,0.0023946843136648205
2013-07-18,-0.0006875832157061853,0.002389075433103758
2013-07-19,-0.0004901831019933032,0.0025977209578469263
2013-07-22,-0.0005410252121593582,0.002650460970240133
2013-07-23,-0.0005743437349030137,0.002665342356524052
2013-07-24,-0.0007225319996654924,0.002557944359477497
2013-07-25,-0.0011001210617959038,0.003086825903858743
2013-07-26,-0.001073020904918138,0.0030672931875699587
2013-07-29,-0.0009607400000599934,0.0031349588367579526
2013-07-30,-0.0011263875687855594,0.003111785250382797
2013-07-31,-0.0010870522133096454,0.0031245150365798212
2013-08-01,-0.0012825405177416065,0.0032435274057854087
2013-08-02,-0.0012477202614431721,0.003242282248520772
2013-08-05,-0.001313910264322187,0.0031939047359308306
2013-08-06,-0.0013479523593933258,0.003154154387744111
2013-08-07,-0.0011461646698814082,0.00312886458345507
2013-08-08,-0.0012789968551001544,0.0030661864483629547
2013-08-09,-0.0012014581596229913,0.0029768759792014135
2013-08-12,-0.0012459107265324954,0.002977300041740575
2013-08-13,-0.0010906293056811224,0.002997970506751681
2013-08-14,-0.001239294356218513,0.003007406900543934
2013-08-15,-0.0011664440883000402,0.003097176742509689
2013-08-16,-0.0011876044021915417,0.003122254021987358
2013-08-19,-0.0012083770879322275,0.0031110121986944648
2013-08-20,-0.0014442424620295445,0.003309115999786813
2013-08-21,-0.0013639574781753095,0.003317352689110033
2013-08-22,-0.0015368908768832678,0.003269646348733484
2013-08-23,-0.0014571872697816271,0.0033613432741976495
2013-08-26,-0.0014131029547962545,0.0033340760502211355
2013-08-27,-0.00124938677566827,0.0035539079805416056
2013-08-28,-0.001140869760355301,0.003606809676458818
2013-08-29,-0.0013203141923232612,0.00378622443657482
2013-08-30,-0.0012054652671858327,0.004026654829064468
2013-09-03,-0.0010707363826927849,0.0040005929496147105
2013-09-04,-0.0011169681128210883,0.004022109043589823
2013-09-05,-0.001098321947793864,0.004023766825260143
2013-09-06,-0.0008144247522603556,0.0036258845274702123
2013-09-09,-0.0009020819634850306,0.0037070205883949414
2013-09-10,-0.001247585614221458,0.0038613340980912896
2013-09-11,-0.0010550717901218125,0.003909165690949556
2013-09-12,-0.0010883828550603085,0.003900068164003889
2013-09-13,-0.0009097729352677201,0.003788918391079727
2013-09-16,-0.0009590202739672371,0.0037977721318647236
2013-09-17,-0.0010579207545065037,0.0038105479886449923
2013-09-18,-0.0011894386860524437,0.0037785632166041886
2013-09-19,-0.0013254907827785155,0.0037555543173024655
2013-09-20,-0.0011687024821135919,0.0038327893437206466
2013-09-23,-0.0010885478335405782,0.0038086901392146992
2013-09-24,-0.001104271417315561,0.0038132031798609194
2013-09-25,-0.0010005800609117108,0.003928297209569283
2013-09-26,-0.0009234001087667245,0.0038985207432191966
2013-09-27,-0.0010374566504664146,0.003812982533985187
2013-09-30,-0.0010580308041774381,0.0038370083016668896
2013-10-01,-0.0012298827938098601,0.0038973660947557143
2013-10-02,-0.0008697154067122681,0.003798774842426789
2013-10-03,-0.0008668101930150995,0.003799598022287406
2013-10-04,-0.0007918544163310096,0.0037747732069395162
2013-10-07,-0.0008146580578863083,0.0037506550566463776
2013-10-08,-0.0004994236183471307,0.003971110342954722
2013-10-09,-0.0005700922020880128,0.0038766603360725943
2013-10-10,-0.0007662144811032593,0.0038847022164261195
2013-10-11,-0.0005427119349251043,0.00367124084468356
2013-10-14,-0.0008410662721844255,0.0032633973759134878
2013-10-15,-0.0007399079025978982,0.0033407298330964262
2013-10-16,-0.0005906877862363482,0.0033087693711924006
2013-10-17,-0.0008470365726862364,0.0035863434760841297
2013-10-18,-0.0010284245157234529,0.003773123643437089
2013-10-21,-0.0008093888755493819,0.003697341698007895
2013-10-22,-0.0006073593613197241,0.003454660049306886
2013-10-23,-0.0007845944993523322,0.003416933412060299
2013-10-24,-0.0009796640480462609,0.00356630142991396
2013-10-25,-0.0009508342673269221,0.0035726937452942253
2013-10-28,-0.0008156824985956574,0.0035952491254177222
2013-10-29,-0.0006131951501980685,0.0036406829695434027
2013-10-30,-0.0006171779832602642,0.003642548602851061
2013-10-31,-0.0005729061994571794,0.0036246092213075114
2013-11-01,-0.0005376786010744659,0.00366455708686275
2013-11-04,-0.0005031201563796856,0.0036645768196322337
2013-11-05,-0.00047521456599126287,0.003652884573795259
2013-11-06,-0.0005834760700828056,0.0035420070861908078
2013-11-07,-0.0003716201504908571,0.0036870191087012365
2013-11-08,-0.0005629551554096353,0.003808424651200203
2013-11-11,-0.00047456014722226564,0.0037153384276412097
2013-11-12,-0.0002033965057771601,0.0036675969342141717
2013-11-13,-0.00047332529781340114,0.0036961214017496146
2013-11-14,-0.0005149696112675813,0.0036951259002123305
2013-11-15,-0.0004100244972034132,0.0037278632844640115
2013-11-18,-0.0004898719413111587,0.003684315333719166
2013-11-19,-0.0005803636760343502,0.0035323053072102767
2013-11-20,-0.0007276934730795502,0.0034485186134300566
2013-11-21,-0.000852687686358485,0.0036257624060700437
2013-11-22,-0.0007421380994692954,0.003677927734060255
2013-11-25,-0.0008163943134149587,0.0036970933910451666
2013-11-26,-0.001035148321014189,0.0036470816980227042
2013-11-27,-0.0010714262170812968,0.003632711514419731
2013-11-29,-0.0007408604253201372,0.003408527154989546
2013-12-02,-0.0005299599439161742,0.003175066999184595
2013-12-03,-0.0004662589806954276,0.003227986585287708
2013-12-04,-0.00026148462398572494,0.0033316612116903745
2013-12-05,-0.00028784327521342765,0.0033542410751323227
2013-12-06,-0.00021484227538351626,0.003238635470799636
2013-12-09,-0.0002584863064097646,0.0032412236441774073
2013-12-10,-0.00037969976924934754,0.003232581125266392
2013-12-11,-0.00029157189089472807,0.003364287329759285
2013-12-12,-0.0004247697697587353,0.0035228885648472073
2013-12-13,-0.00032925568292213234,0.0035356403226542866
2013-12-16,-0.0005819653119870908,0.003488503384316762
2013-12-17,-0.0006488012522457306,0.0034961682247250866
2013-12-18,-0.0005313469084034258,0.0035238415357232724
2013-12-19,-0.000513006826627053,0.0035356964720756304
2013-12-20,-0.0005230521828173046,0.003519614651410413
2013-12-23,-0.0002985015266149934,0.0033948409175494783
2013-12-24,-0.00018379245694042184,0.0033575662185960633
2013-12-26,-0.00026355892274880776,0.0033048689065111503
2013-12-27,-0.00011250404812361651,0.0031938006016217096
2013-12-30,-0.00010990003775393128,0.00319305562273085
2013-12-31,-0.0001535473110873542,0.003168812619084263
2014-01-02,-0.0002079929621385738,0.003174667149516545
2014-01-03,-0.0003706891458024534,0.003076902709749952
2014-01-06,-0.00020046379406451117,0.0031834438195628865
2014-01-07,-3.30029516254234e-05,0.0029054791361537023
2014-01-08,-0.0003372031637910537,0.0030995131835760683
2014-01-09,-0.0002998743468903201,0.0030753152311905592
2014-01-10,-0.00034352422061673105,0.0031295836541977784
2014-01-13,-0.00026237781191873846,0.0031646975615928536
2014-01-14,-0.0005761807958905962,0.003415647327647721
2014-01-15,-0.0003983762416658543,0.0035300490579903555
2014-01-16,-0.0006199348470075824,0.0035161143463292087
2014-01-17,-0.0007944569637801361,0.003390522214646259
2014-01-21,-0.0007198267752083987,0.0033547732533971966
2014-01-22,-0.0007000675583310098,0.003335241539450279
2014-01-23,-0.0007005957305981229,0.0033353045520991284
2014-01-24,-0.0004489365024336741,0.0035202750701797208
2014-01-27,-0.000426706756180321,0.0035626300440516822
2014-01-28,-0.00021015339986787767,0.003385090965307485
2014-01-29,-0.00019938926269660688,0.0033912611008279662
2014-01-30,-0.00013546322973512586,0.003342418504660257
2014-01-31,-0.000383094194532881,0.0037375490235939147
2014-02-03,-0.00022039357517128488,0.0039440984301069935
2014-02-04,-0.0005100367801527006,0.004094750696855559
2014-02-05,-0.0006969841261013438,0.003970549836984871
2014-02-06,-0.0008000693982570491,0.003962411031030241
2014-02-07,-0.0007429025314723522,0.003992859275241946
2014-02-10,-0.0005089466621663319,0.004276320034193026
2014-02-11,-0.0004938794549237457,0.004278126309840926
2014-02-12,-0.0004961009976124031,0.004278391470464855
2014-02-13,-0.0004654615243623391,0.00429216250524876
2014-02-14,-0.00045235243169872705,0.004290040054942546
2014-02-18,-0.00040326505961232884,0.004292998404554861
2014-02-19,-0.0006559113853079668,0.004237758694713121
2014-02-20,-0.0005445167414163362,0.004231808143748281
2014-02-21,-0.00030138815114244175,0.004078698926442371
2014-02-24,-0.0003495317011207385,0.004104139482807889
2014-02-25,-0.0002801433094919444,0.0040451348743142206
2014-02-26,-0.0003443121394183161,0.004019116729216251
2014-02-27,-6.082912824325234e-05,0.0037772564594773213
2014-02-28,-2.5309345529966886e-06,0.003860105579956572
2014-03-03,0.0001728147283007834,0.0038093359043550787
2014-03-04,0.00010016460690232543,0.0038515002882524097
2014-03-05,0.00010090027397189153,0.0038512456037864415
2014-03-06,0.0002587027941168718,0.003790465792369112
2014-03-07,0.0003139132185427958,0.0037821535148164745
2014-03-10,0.00024401671851650614,0.0036988736468711284
2014-03-11,2.5923899132644182e-05,0.003510353902998902
2014-03-12,-7.80678282022625e-06,0.0035137143296614395
2014-03-13,4.9246553247683786e-05,0.0035582666735121523
2014-03-14,-1.5937325634655478e-05,0.003608877088936857
2014-03-17,0.00033165984737284864,0.0031425382669554983
2014-03-18,7.023781973415725e-05,0.002898105485988559
2014-03-19,2.8334386255653618e-05,0.003006878841812714
2014-03-20,0.00017720457489683224,0.0030733612469653
2014-03-21,0.00016107171969414284,0.003086383738346123
2014-03-24,0.00021441962772200858,0.0031351081241734998
2014-03-25,3.591953576531082e-05,0.0028303186562888025
2014-03-26,7.900239411594382e-05,0.0028430299676569203
2014-03-27,2.8308868612701247e-05,0.0028766968326670527
2014-03-28,3.13359840114454e-05,0.0028787167669641392
2014-03-31,-5.420422988717995e-05,0.002945733527270599
2014-04-01,-0.00011491178489679658,0.0029514317260567785
2014-04-02,-7.171282884040897e-05,0.002910624296994839
2014-04-03,-9.437576589744202e-05,0.0029058267061525655
2014-04-04,-9.021539700700964e-05,0.0029070841116411146
2014-04-07,0.00015480209640218457,0.0029508196691970952
2014-04-08,1.958786272567477e-05,0.0031674964659186553
2014-04-09,0.000150915772284164,0.003260086581897822
2014-04-10,0.0002192915623575098,0.003296233562002076
2014-04-11,9.258490678617133e-05,0.0031317902550477557
2014-04-14,3.447710531066887e-05,0.003118192858441612
2014-04-15,0.00017856319705311652,0.003067713493966327
2014-04-16,0.0001641200974310401,0.0030753277733319663
2014-04-17,0.00011750372316395678,0.0030708683195291423
2014-04-21,0.00016026759032438664,0.0030861865491217306
2014-04-22,-0.00010470822721885635,0.003127103656542535
2014-04-23,-0.0001517025857447618,0.003137985155929583
2014-04-24,-7.097746509132271e-05,0.0031509210617984167
2014-04-25,-9.973897984820919e-05,0.0031205615452617108
2014-04-28,8.918369369486275e-05,0.0030693100805807127
2014-04-29,-5.026144282840317e-05,0.003121376825255127
2014-04-30,-0.00011925807212873803,0.003165442599801044
2014-05-01,4.478283610572416e-06,0.002909454389155954
2014-05-02,-0.00014947280007441646,0.0028311392111634924
2014-05-05,-6.693719995882752e-05,0.002796858218119123
2014-05-06,-0.0002627736464831868,0.0027263069765632517
2014-05-07,-0.0005557678107478703,0.0029002760700561235
2014-05-08,-0.0006165634587300295,0.0028744213759274617
2014-05-09,-0.0005459707051049479,0.002851398225741267
2014-05-12,-0.0007792607212676254,0.002927015661829695
2014-05-13,-0.0004476263850383725,0.0031622776714635634
2014-05-14,-0.00018058852637696613,0.0034189106305617125
2014-05-15,-9.74521520512972e-05,0.0034003527803677983
2014-05-16,-8.723551690427711e-05,0.003401650931135751
2014-05-19,-0.0001619495207352939,0.003405667038337402
2014-05-20,-0.00021856610682965404,0.0033439894843382647
2014-05-21,6.428248085191083e-05,0.0031306889045481243
2014-05-22,-2.5319313643845653e-05,0.0030441661677865044
2014-05-23,-8.084656390412633e-05,0.0030041611909047763
2014-05-27,-0.00021070512894061366,0.002982375510910507
2014-05-28,-0.00014778581706595035,0.003004593733522996
2014-05-29,-0.00022103812713567908,0.0029968670388860826
2014-05-30,-0.0002031217916604285,0.002989871722908915
2014-06-02,-0.0002407082537963845,0.0029978736830456472
2014-06-03,-0.00020195254649908457,0.0030330931821635518
2014-06-04,-0.0001732643061605273,0.0029957538514272454
2014-06-05,-0.0003605181143761608,0.0032486532583937467
2014-06-06,-0.0004714697962539723,0.0032366771256002163
2014-06-09,-0.0006432212119476606,0.003200024117147771
2014-06-10,-0.0007123567443615364,0.0031627580040352017
2014-06-11,-0.0006765856117699143,0.003139760805033927
2014-06-12,-0.0006458873528986238,0.0031200907232052048
2014-06-13,-0.00044721515103990546,0.0030703451087824977
2014-06-16,-0.00033266151441494103,0.0031139553408966784
2014-06-17,-0.0005651433900644468,0.00334038072008321
2014-06-18,-0.0004281626518803409,0.003357757045174424
2014-06-19,-0.0001883726461210322,0.003166604871626224
2014-06-20,-0.00016805404746034203,0.0031677455060843806
2014-06-23,-0.0002300397242404717,0.0031910540389433126
2014-06-24,0.0001644091754262907,0.003301950513870156
2014-06-25,-0.00013073703082665348,0.003111040904154081
2014-06-26,-0.0003420185640102972,0.0028303099264325605
2014-06-27,-0.0004252014346285896,0.0028452243264228154
2014-06-30,-0.0006631025919468773,0.0030575040139713735
2014-07-01,-0.0002677043676118651,0.0036629993208697254
2014-07-02,-0.00035587683021807704,0.0036253633168005016
2014-07-03,-0.0004127409711932058,0.003603604197836052
2014-07-07,-0.00033181304897842806,0.003675910661233538
2014-07-08,-0.0002751876699504108,0.0037135340610188004
2014-07-09,-0.00024348816412749958,0.0037058134406405727
2014-07-10,-0.00021668525142238827,0.003723864901397589
2014-07-11,-0.00017346819504631127,0.0037222570505468346
2014-07-14,-0.00012800086461091652,0.003719218398763722
2014-07-15,7.834682229090895e-05,0.0038165598029773185
2014-07-16,9.364511623660513e-05,0.0038296096235548357
2014-07-17,5.988289905202911e-06,0.003944264018859025
2014-07-18,0.00012507888384166165,0.003770813428226057
2014-07-21,0.00015513823207419602,0.003758993047752123
2014-07-22,0.00020391823605108347,0.00373316283216124
2014-07-23,7.538962432761531e-05,0.003808084601852701
2014-07-24,8.989107115079757e-05,0.003800270974793068
2014-07-25,0.0003212951406201573,0.0038705515828918913
2014-07-28,0.0002242716953014423,0.003871686759521023
2014-07-29,0.00020823377702458752,0.0038630661478224896
2014-07-30,0.0004109458522457624,0.003625409574219451
2014-07-31,0.0004959384051639333,0.0036924569658482237
2014-08-01,0.00035397283713868485,0.003762574427922702
2014-08-04,0.00034402496307222956,0.003763120802682787
2014-08-05,0.0001549373300224884,0.0040326214239699435
2014-08-06,-0.00020570555790720978,0.0039026749015329694
2014-08-07,-0.0002064231999896841,0.003903095302573517
2014-08-08,-0.0002814051542262682,0.003912441164330361
2014-08-11,-0.00016945196453124384,0.0039059688456713547
2014-08-12,4.202163485304e-05,0.0037093271646795063
2014-08-13,-0.00033755158559355586,0.0031489316143301117
2014-08-14,-0.00045393153133260387,0.003205042635400568
2014-08-15,-0.0004245816954249138,0.0032143055253706673
2014-08-18,-0.0006800756855446936,0.0031557889404397795
2014-08-19,-0.0006865737363195716,0.0031483145919070318
2014-08-20,-0.0007761308329302774,0.003185445701863814
2014-08-21,-0.0008164236559453179,0.0031488276247038675
2014-08-22,-0.0008103032074928111,0.0031512887298050076
2014-08-25,-0.000763010579419604,0.0031789098474346877
2014-08-26,-0.00086885537775556,0.003037403792246234
2014-08-27,-0.0009623191430314667,0.0029409630698070334
